user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A32,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)', '3M Whiteboard Eraser for Whiteboards, 2-Pack, White/Blue (581-WBE)', 'Avery Heavyweight Diamond Clear Sheet Protectors for Mini Binders, 8.5"" x 5.5"", Acid-Free, 25ct (77004)', 'Avery Heavyweight Diamond Clear Sheet Protectors for Mini Binders, 8.5"" x 5.5"", Acid-Free, 25ct (77004)']","Astrobrights Color Paper, 8.5"" x 11"", 24 lb/89 gsm, Terra Green, 250 Sheets (21788)","[38, 196, 197, 197]",198,"['<a_67><b_19><c_0>', '<a_178><b_175><c_4>', '<a_67><b_42><c_62>', '<a_67><b_42><c_62>']",<a_67><b_19><c_147>
A32,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)', '3M Whiteboard Eraser for Whiteboards, 2-Pack, White/Blue (581-WBE)', 'Avery Heavyweight Diamond Clear Sheet Protectors for Mini Binders, 8.5"" x 5.5"", Acid-Free, 25ct (77004)', 'Avery Heavyweight Diamond Clear Sheet Protectors for Mini Binders, 8.5"" x 5.5"", Acid-Free, 25ct (77004)', 'Astrobrights Color Paper, 8.5"" x 11"", 24 lb/89 gsm, Terra Green, 250 Sheets (21788)']","Fiskars 01-005452 Recycled Bypass Trimmer, 12 Inch","[38, 196, 197, 197, 198]",199,"['<a_67><b_19><c_0>', '<a_178><b_175><c_4>', '<a_67><b_42><c_62>', '<a_67><b_42><c_62>', '<a_67><b_19><c_147>']",<a_45><b_119><c_78>
A32,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)', '3M Whiteboard Eraser for Whiteboards, 2-Pack, White/Blue (581-WBE)', 'Avery Heavyweight Diamond Clear Sheet Protectors for Mini Binders, 8.5"" x 5.5"", Acid-Free, 25ct (77004)', 'Avery Heavyweight Diamond Clear Sheet Protectors for Mini Binders, 8.5"" x 5.5"", Acid-Free, 25ct (77004)', 'Astrobrights Color Paper, 8.5"" x 11"", 24 lb/89 gsm, Terra Green, 250 Sheets (21788)', 'Fiskars 01-005452 Recycled Bypass Trimmer, 12 Inch']","Astrobrights Colored Cardstock, 8.5&rdquo; x 11&rdquo;, 65 lb/176 gsm, Terrestrial Teal, 250 Sheets (21855)","[38, 196, 197, 197, 198, 199]",43,"['<a_67><b_19><c_0>', '<a_178><b_175><c_4>', '<a_67><b_42><c_62>', '<a_67><b_42><c_62>', '<a_67><b_19><c_147>', '<a_45><b_119><c_78>']",<a_67><b_93><c_205>
A32,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)', '3M Whiteboard Eraser for Whiteboards, 2-Pack, White/Blue (581-WBE)', 'Avery Heavyweight Diamond Clear Sheet Protectors for Mini Binders, 8.5"" x 5.5"", Acid-Free, 25ct (77004)', 'Avery Heavyweight Diamond Clear Sheet Protectors for Mini Binders, 8.5"" x 5.5"", Acid-Free, 25ct (77004)', 'Astrobrights Color Paper, 8.5"" x 11"", 24 lb/89 gsm, Terra Green, 250 Sheets (21788)', 'Fiskars 01-005452 Recycled Bypass Trimmer, 12 Inch', 'Astrobrights Colored Cardstock, 8.5&rdquo; x 11&rdquo;, 65 lb/176 gsm, Terrestrial Teal, 250 Sheets (21855)']","Neenah Exact Vellum Bristol, 8.5"" x 11"", 67 lb/147 gsm, White, 94 Brightness, 250 Sheets (80211)","[38, 196, 197, 197, 198, 199, 43]",200,"['<a_67><b_19><c_0>', '<a_178><b_175><c_4>', '<a_67><b_42><c_62>', '<a_67><b_42><c_62>', '<a_67><b_19><c_147>', '<a_45><b_119><c_78>', '<a_67><b_93><c_205>']",<a_67><b_229><c_174>
A116,"['Avery 3"" Durable View 3 Ring Binder, Slant Ring, Holds 8.5"" x 11"" Paper, 1 Black Binder (17041)']","Mead Spiral Notebooks, 1 Subject, Wide Ruled Paper, 70 Sheets, 10-1/2"" x 7-1/2"", Color Selected For You, 4 Pack (72873)",[576],560,['<a_18><b_3><c_10>'],<a_101><b_128><c_24>
A116,"['Avery 3"" Durable View 3 Ring Binder, Slant Ring, Holds 8.5"" x 11"" Paper, 1 Black Binder (17041)', 'Mead Spiral Notebooks, 1 Subject, Wide Ruled Paper, 70 Sheets, 10-1/2"" x 7-1/2"", Color Selected For You, 4 Pack (72873)']","Epson T220220 DURABrite Ultra Cyan Standard Capacity Cartridge Ink (WF-2760, WF-2750, WF-2660, WF-2650, WF-2630, XP-424, XP-420, XP-320)","[576, 560]",577,"['<a_18><b_3><c_10>', '<a_101><b_128><c_24>']",<a_77><b_221><c_207>
A116,"['Avery 3"" Durable View 3 Ring Binder, Slant Ring, Holds 8.5"" x 11"" Paper, 1 Black Binder (17041)', 'Mead Spiral Notebooks, 1 Subject, Wide Ruled Paper, 70 Sheets, 10-1/2"" x 7-1/2"", Color Selected For You, 4 Pack (72873)', 'Epson T220220 DURABrite Ultra Cyan Standard Capacity Cartridge Ink (WF-2760, WF-2750, WF-2660, WF-2650, WF-2630, XP-424, XP-420, XP-320)']",Epson T288420-S DURABrite Ultra Yellow Standard Capacity Cartridge Ink,"[576, 560, 577]",578,"['<a_18><b_3><c_10>', '<a_101><b_128><c_24>', '<a_77><b_221><c_207>']",<a_77><b_137><c_45>
A545,"[""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic""]","DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic",[346],346,['<a_117><b_91><c_77>'],<a_117><b_91><c_77>
A545,"[""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic""]","DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic","[346, 346]",346,"['<a_117><b_91><c_77>', '<a_117><b_91><c_77>']",<a_117><b_91><c_77>
A545,"[""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic""]","DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic","[346, 346, 346]",347,"['<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_77>']",<a_117><b_91><c_54>
A545,"[""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic""]","DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic","[346, 346, 346, 347]",347,"['<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_54>']",<a_117><b_91><c_54>
A545,"[""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic""]","DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic","[346, 346, 346, 347, 347]",347,"['<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>']",<a_117><b_91><c_54>
A545,"[""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic""]","Rolodex Mesh Collection Desk Organizer, Black (22171)","[346, 346, 346, 347, 347, 347]",733,"['<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>']",<a_66><b_43><c_56>
A545,"[""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", 'Rolodex Mesh Collection Desk Organizer, Black (22171)']",Rolodex Black Mesh Desktop Organization Cube (FG9E5600BLA),"[346, 346, 346, 347, 347, 347, 733]",738,"['<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>', '<a_66><b_43><c_56>']",<a_66><b_253><c_148>
A545,"[""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", 'Rolodex Mesh Collection Desk Organizer, Black (22171)', 'Rolodex Black Mesh Desktop Organization Cube (FG9E5600BLA)']","STEELMASTER 8-Tag Multi-Colored Key Rack, 12 x 6.2 x 0.7 Inches, White (201400847)","[346, 346, 346, 347, 347, 347, 733, 738]",1627,"['<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>', '<a_66><b_43><c_56>', '<a_66><b_253><c_148>']",<a_81><b_87><c_175>
A545,"[""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", 'Rolodex Mesh Collection Desk Organizer, Black (22171)', 'Rolodex Black Mesh Desktop Organization Cube (FG9E5600BLA)', 'STEELMASTER 8-Tag Multi-Colored Key Rack, 12 x 6.2 x 0.7 Inches, White (201400847)']","STEELMASTER 8-Tag Multi-Colored Key Rack, 12 x 6.2 x 0.7 Inches, White (201400847)","[346, 346, 346, 347, 347, 347, 733, 738, 1627]",1627,"['<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>', '<a_66><b_43><c_56>', '<a_66><b_253><c_148>', '<a_81><b_87><c_175>']",<a_81><b_87><c_175>
A545,"[""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", 'Rolodex Mesh Collection Desk Organizer, Black (22171)', 'Rolodex Black Mesh Desktop Organization Cube (FG9E5600BLA)', 'STEELMASTER 8-Tag Multi-Colored Key Rack, 12 x 6.2 x 0.7 Inches, White (201400847)', 'STEELMASTER 8-Tag Multi-Colored Key Rack, 12 x 6.2 x 0.7 Inches, White (201400847)']","Brother Genuine Toner Cartridge, TN420, Replacement Black Toner, Page Yield Up To 1,200 Pages","[346, 346, 346, 347, 347, 347, 733, 738, 1627, 1627]",1195,"['<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>', '<a_66><b_43><c_56>', '<a_66><b_253><c_148>', '<a_81><b_87><c_175>', '<a_81><b_87><c_175>']",<a_41><b_98><c_79>
A545,"[""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45010 Labeling Tape (Black Print on Clear Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", ""DYMO Standard D1 45015 Labeling Tape (Red Print on White Tape, 1/2'' W x 23' L, 1 Cartridge), DYMO Authentic"", 'Rolodex Mesh Collection Desk Organizer, Black (22171)', 'Rolodex Black Mesh Desktop Organization Cube (FG9E5600BLA)', 'STEELMASTER 8-Tag Multi-Colored Key Rack, 12 x 6.2 x 0.7 Inches, White (201400847)', 'STEELMASTER 8-Tag Multi-Colored Key Rack, 12 x 6.2 x 0.7 Inches, White (201400847)', 'Brother Genuine Toner Cartridge, TN420, Replacement Black Toner, Page Yield Up To 1,200 Pages']",DYMO LabelManager 420P High Performance Rechargeable Portable Label Maker with PC or Mac connection (1768815),"[346, 346, 347, 347, 347, 733, 738, 1627, 1627, 1195]",393,"['<a_117><b_91><c_77>', '<a_117><b_91><c_77>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>', '<a_117><b_91><c_54>', '<a_66><b_43><c_56>', '<a_66><b_253><c_148>', '<a_81><b_87><c_175>', '<a_81><b_87><c_175>', '<a_41><b_98><c_79>']",<a_117><b_130><c_189>
A798,"[""Belkin Standard 7.9''x9.8'' Mouse Pad (Red)""]",Razer Goliathus Small Control Gaming Mouse Mat,[1119],573,['<a_133><b_201><c_0>'],<a_131><b_127><c_38>
A1103,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count']","BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count",[811],812,['<a_255><b_117><c_30>'],<a_255><b_117><c_102>
A1103,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count']","Scotch Magic Tape, Standard Width, Versatile, Matte Finish, Trusted Favorite, 3/4 x 1000 Inches, Boxed, 6 Rolls (810K6)","[811, 812]",289,"['<a_255><b_117><c_30>', '<a_255><b_117><c_102>']",<a_130><b_19><c_173>
A1103,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count', 'Scotch Magic Tape, Standard Width, Versatile, Matte Finish, Trusted Favorite, 3/4 x 1000 Inches, Boxed, 6 Rolls (810K6)']","BIC Round Stic Grip Xtra Comfort Ballpoint Pen, Medium Point (1.2mm), Purple, 12-Count","[811, 812, 289]",729,"['<a_255><b_117><c_30>', '<a_255><b_117><c_102>', '<a_130><b_19><c_173>']",<a_255><b_117><c_61>
A1103,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count', 'Scotch Magic Tape, Standard Width, Versatile, Matte Finish, Trusted Favorite, 3/4 x 1000 Inches, Boxed, 6 Rolls (810K6)', 'BIC Round Stic Grip Xtra Comfort Ballpoint Pen, Medium Point (1.2mm), Purple, 12-Count']","Scotch Magic Tape, Standard Width, Writeable, Trusted Favorite, 3/4 x 1000 Inches, Cabinet Pack, 18 Rolls (810K18CP)","[811, 812, 289, 729]",151,"['<a_255><b_117><c_30>', '<a_255><b_117><c_102>', '<a_130><b_19><c_173>', '<a_255><b_117><c_61>']",<a_130><b_19><c_113>
A1104,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count']","Mead Loose Leaf Paper, Filler Paper, Wide Ruled, 200 Sheets, 10-1/2"" x 8"", 3 Hole Punched, 1 Pack (15200)",[811],405,['<a_255><b_117><c_30>'],<a_67><b_171><c_18>
A1104,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'Mead Loose Leaf Paper, Filler Paper, Wide Ruled, 200 Sheets, 10-1/2"" x 8"", 3 Hole Punched, 1 Pack (15200)']","Mead Composition Book/Notebook, Wide Ruled Paper, 100 Sheets (09910)","[811, 405]",210,"['<a_255><b_117><c_30>', '<a_67><b_171><c_18>']",<a_101><b_104><c_76>
A1104,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'Mead Loose Leaf Paper, Filler Paper, Wide Ruled, 200 Sheets, 10-1/2"" x 8"", 3 Hole Punched, 1 Pack (15200)', 'Mead Composition Book/Notebook, Wide Ruled Paper, 100 Sheets (09910)']","BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count","[811, 405, 210]",812,"['<a_255><b_117><c_30>', '<a_67><b_171><c_18>', '<a_101><b_104><c_76>']",<a_255><b_117><c_102>
A1104,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'Mead Loose Leaf Paper, Filler Paper, Wide Ruled, 200 Sheets, 10-1/2"" x 8"", 3 Hole Punched, 1 Pack (15200)', 'Mead Composition Book/Notebook, Wide Ruled Paper, 100 Sheets (09910)', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count']","Wilson Jones 3 Ring Binder 1 Inch, Round Ring Binder, Basic, 368 Series, Dark Blue, (W368-14NBL)","[811, 405, 210, 812]",2368,"['<a_255><b_117><c_30>', '<a_67><b_171><c_18>', '<a_101><b_104><c_76>', '<a_255><b_117><c_102>']",<a_18><b_182><c_225>
A1104,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'Mead Loose Leaf Paper, Filler Paper, Wide Ruled, 200 Sheets, 10-1/2"" x 8"", 3 Hole Punched, 1 Pack (15200)', 'Mead Composition Book/Notebook, Wide Ruled Paper, 100 Sheets (09910)', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count', 'Wilson Jones 3 Ring Binder 1 Inch, Round Ring Binder, Basic, 368 Series, Dark Blue, (W368-14NBL)']",Sharp EL233SB Standard Function Calculator,"[811, 405, 210, 812, 2368]",867,"['<a_255><b_117><c_30>', '<a_67><b_171><c_18>', '<a_101><b_104><c_76>', '<a_255><b_117><c_102>', '<a_18><b_182><c_225>']",<a_183><b_11><c_104>
A1104,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'Mead Loose Leaf Paper, Filler Paper, Wide Ruled, 200 Sheets, 10-1/2"" x 8"", 3 Hole Punched, 1 Pack (15200)', 'Mead Composition Book/Notebook, Wide Ruled Paper, 100 Sheets (09910)', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count', 'Wilson Jones 3 Ring Binder 1 Inch, Round Ring Binder, Basic, 368 Series, Dark Blue, (W368-14NBL)', 'Sharp EL233SB Standard Function Calculator']","Avery Glue Stic White, 0.26 oz., Washable, Nontoxic, Permanent Adhesive, 1 Glue Stick (00161)","[811, 405, 210, 812, 2368, 867]",713,"['<a_255><b_117><c_30>', '<a_67><b_171><c_18>', '<a_101><b_104><c_76>', '<a_255><b_117><c_102>', '<a_18><b_182><c_225>', '<a_183><b_11><c_104>']",<a_242><b_174><c_188>
A1104,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'Mead Loose Leaf Paper, Filler Paper, Wide Ruled, 200 Sheets, 10-1/2"" x 8"", 3 Hole Punched, 1 Pack (15200)', 'Mead Composition Book/Notebook, Wide Ruled Paper, 100 Sheets (09910)', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count', 'Wilson Jones 3 Ring Binder 1 Inch, Round Ring Binder, Basic, 368 Series, Dark Blue, (W368-14NBL)', 'Sharp EL233SB Standard Function Calculator', 'Avery Glue Stic White, 0.26 oz., Washable, Nontoxic, Permanent Adhesive, 1 Glue Stick (00161)']",Write Dudes USA Gold Natural Wood Presharpened #2 Pencils 12-Pack (DFB65),"[811, 405, 210, 812, 2368, 867, 713]",1085,"['<a_255><b_117><c_30>', '<a_67><b_171><c_18>', '<a_101><b_104><c_76>', '<a_255><b_117><c_102>', '<a_18><b_182><c_225>', '<a_183><b_11><c_104>', '<a_242><b_174><c_188>']",<a_216><b_132><c_20>
A1104,"['BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'Mead Loose Leaf Paper, Filler Paper, Wide Ruled, 200 Sheets, 10-1/2"" x 8"", 3 Hole Punched, 1 Pack (15200)', 'Mead Composition Book/Notebook, Wide Ruled Paper, 100 Sheets (09910)', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count', 'Wilson Jones 3 Ring Binder 1 Inch, Round Ring Binder, Basic, 368 Series, Dark Blue, (W368-14NBL)', 'Sharp EL233SB Standard Function Calculator', 'Avery Glue Stic White, 0.26 oz., Washable, Nontoxic, Permanent Adhesive, 1 Glue Stick (00161)', 'Write Dudes USA Gold Natural Wood Presharpened #2 Pencils 12-Pack (DFB65)']",Write Dudes USA Gold Natural Wood Presharpened #2 Pencils 12-Pack (DFB65),"[811, 405, 210, 812, 2368, 867, 713, 1085]",1085,"['<a_255><b_117><c_30>', '<a_67><b_171><c_18>', '<a_101><b_104><c_76>', '<a_255><b_117><c_102>', '<a_18><b_182><c_225>', '<a_183><b_11><c_104>', '<a_242><b_174><c_188>', '<a_216><b_132><c_20>']",<a_216><b_132><c_20>
